Site,Structure,Root Code,SV,Saleable,Barcode,Description,Barcode Component,SV,Description Component,Quantity,Saleable
11252,47020,100996692,1,N ,18851932178485,ซันไลต์เลมอนพาวเวอร์550มล. ยกลัง ,8851932187428,0,ซันไลต์เลมอนเทอร์โบ 500มล ,24,Y 
11252,47020,101390829,1,Y ,8850563991329,HPผ.ล้างห้องน้ำกลิ่นอัลวา1ลP12 ,8850563991862,0,HP ผลิตภัณฑ์ล้างห้องน้ำกลิ่นอัลวา1000มล ,12,N 
11252,47020,102036020,1,Y ,8858718700840,HPผลิตภัณฑ์ล้างจาน400มลเติมP36 ,8858718740006,0,HPผลิตภัณฑ์ล้างจาน400มลเติม ,36,N 
11252,47020,102161223,1,Y ,8850563994344,BIGCนย.เช็ดกระจก500มล.สเปร P12 ,8850563992135,0,BIGC น้ำยาเช็ดกระจก สูตรไม่มีแอมโมเนีย 500มล. สเปร ,12,N 
11252,47020,102175941,1,Y ,8858718700864,HPน.ถูพื้นลาเวนเดอร์800 มล.P24 ,8858718768321,0,HPน้ำยาถูพื้นลาเวนเดอร์800 มล. ,24,N 
11252,47020,102175942,1,Y ,8858718700857,HP ผ.ถูพื้น ฟลอรัล 800 มล.P24 ,8858718768338,0,HP ผลิตภัณฑ์ถูพื้น ฟลอรัล 800 มล. ,24,N 
11252,47020,102296245,1,Y ,8850563991428,BIGC ผงขจัดท่ออุดตัน 50กรัมP24 ,8850563993316,0,BIGC ผงขจัดท่ออุดตัน 50กรัม ,24,N 
11252,47020,102517302,1,Y ,18851932385739,WBPซันไลต์เลมอนเทอร์โบ150มลP48 ,8851932371025,0,ซันไลต์เลมอนเทอร์โบ 150มล. ,48,Y 
11252,47020,102684519,1,Y ,8858718700611,MAXA น.ล้างจาน3.6ลิตร มะนาว P4 ,8858718755277,0,MAXA น้ำยาล้างจาน3.6ลิตร มะนาว ,4,N 
11252,47020,102684520,1,Y ,8858718700550,MAXA น.ล้างจาน 550มล. มะนาวP24 ,8858718755215,0,MAXA น้ำยาล้างจาน 550มล. มะนาว ,24,N 
11252,47020,102684521,1,Y ,8858718700567,MAXA น.ล้างจาน 550มล แพ็ค3 P8 ,8858718755222,0,MAXA น้ำยาล้างจาน 550มล แพ็ค3 ,8,N 
11252,47020,102684522,1,Y ,8858718700574,MAXA น.ล้างจาน 825 มล มะนาวP18 ,8858718755239,0,MAXA น้ำยาล้างจาน 825 มล มะนาว ,18,N 
11252,47020,102684524,1,Y ,8858718700598,MAXA น.ล้างจาน 150มล มะนาว P48 ,8858718755253,0,MAXA น้ำยาล้างจาน 150มล มะนาว ,48,N 
11252,47020,102719495,1,Y ,8858718700635,MAXA น.ถูพื้น 800 มล.ลิลลี่P24 ,8858718731219,0,MAXA น้ำยาถูพื้น 800 มล.ลิลลี่ ,24,Y 
11252,47020,102719496,1,Y ,8858718700659,MAXAน.ถูพื้น 800 ลาเวนเดอร์P24 ,8858718731226,0,MAXAน้ำยาถูพื้น 800 ลาเวนเดอร์ ,24,Y 
11252,47020,102719497,1,Y ,8858718700642,WBPแมกซ่าน้ำยาถูพืลิล5.2ลิตรP4 ,8858718731233,0,แมกซ่า น้ำยาถูพื้นลิลลี่ 5.2ล ,4,N 
11252,47020,102719498,1,Y ,8858718700666,WBPแมกซ่าน้ำถูพืลาเวนเด5.2ล.P4 ,8858718768376,0,แมกซ่า น้ำยาถูพื้นลาเวนเดอร์ 5.2ล ,4,Y 
11252,47020,102734254,1,Y ,18852814003420,WBPแมกซ่าก้อนฟ้าสะอาดโถ50กP12 ,8852814003423,0,MAXAก้อนทำความสะอาดสุขภัณฑ์50ก ,12,N 
11252,47020,102746037,1,Y ,18852814003437,WBPแมกซ่าก้อนสะอาดโถ50กGRP12 ,8852814003430,0,MAXAก้อนเขียวทำความสะอาดโถ 50ก ,12,N 
11252,47020,102746038,1,Y ,18850969375669,MAXA ล้างจาน500แอปเปิ้ลเลมอP12 ,8850969375662,0,MAXA ล้างจาน500มลแอปเปิ้ลเลมอน ,12,N 
11252,47020,102746039,1,Y ,18850969375157,WBPแมกซ่าฆ่าเชืออเนกประสง250มล ,8850969375150,0,MAXA ฆ่าเชื้ออเนกประสงค์ 250มล ,12,Y 
11252,47020,102746040,1,Y ,18850969375324,WBPแมกซ่าฆ่าเชืออเนกประสง750มล ,8850969375327,0,MAXA ฆ่าเชื้ออเนกประสงค์ 750มล ,12,Y 
11252,47020,102794889,1,Y ,8850563991114,MAXAล.ห้องน้ำวอเตอร์ลู900มลP12 ,8850563991015,0,MAXA ล้างห้องน้ำวอเตอร์ลู900มล ,12,Y 
11252,47020,102794890,1,Y ,8850563991121,WBPแมกซ่าห้องน้วอเตอลู3500มลP4 ,8850563991022,0,WBPแมกซ่าล้างห้องนวอเตอลู3500ม ,4,Y 
11252,47020,102800288,1,N ,8858718700826,MAXA น.ล้างจาน150มล*6 มะนาว P8 ,8858718755406,0,MAXA น้ำยาล้างจาน150มล*6 มะนาว ,8,Y 
11252,47020,102813285,1,Y ,8858718700895,HPผ.ถูพื้นลาเวนเดอร5.2ล P4 ,8858718731349,0,HPผลิตภัณฑ์ถูพื้นลาเวนเดอร5.2ล ,4,N 
11252,47020,102813286,1,N ,8858718700888,HPผ.ถูพื้น ฟลอรัล 5.2 ล P4 ,8858718731356,0,HPผลิตภัณฑ์ถูพื้น ฟลอรัล 5.2 ล ,4,N 
11252,47020,102813287,1,Y ,8850563991145,WBPแมกซ่าล้างห้บลอสซัม3500มลP4 ,8850563991046,0,WBPแมกซ่าล้างหองน้ำบลอซัม3500ม ,4,Y 
11252,47020,102816199,1,Y ,18850969375652,MAXA แอนตี้แบคพีชเลมอล500มลP12 ,8850969375655,0,MAXA แอนตี้แบค พีชเลมอล 500มล. ,12,N 
11252,47020,102816200,1,Y ,18850969376222,MAXAแอนตี้แบคพีชเลมอล500มลX3P4 ,8850969376225,0,MAXA แอนตี้แบค พีชเลมอล500มลX3 ,4,N 
11252,47020,102816201,1,Y ,18850969375720,MAXAล้างจานแอปเปิ้ลเลมอน3.6ลP4 ,8850969375723,0,MAXA ล้างจานแอปเปิ้ลเลมอน3.6ล ,4,N 
11252,47020,102816202,1,Y ,8850563993200,MAXAนย.เช็ดกระจก500มลสเปรย์P12 ,8850563992203,0,MAXA นย.เช็ดกระจก 500มล สเปรย์ ,12,Y 
11252,47020,102821879,1,Y ,8850563991138,MAXAล้างห้องน้ำบลอสซัม900มลP12 ,8850563991039,0,MAXA ล้างห้องน้ำบลอสซัม 900มล ,12,Y 
11252,47020,102847222,1,N ,18850969370435,ปินโต้ล้างจานกีวี่ 400P24 DJ ,8850969370438,0,ปินโต้น้ำยาล้างจานกีวี่ 400 DJ ,24,N 
11252,47020,102847225,1,N ,102847225,PINTO DISHWASH STRAWBERRY P24 ,102847225,0,ปินโต้ล้างจานสตอเบอรี่ 400 DJ ,24,N 
11252,47020,102847226,1,Y ,8850969365908,WBPปินโต้ล้างจานมะนาว 420P24 ,8850969366011,0,ปินโต้น้ำยาล้างจานมะนาว 420 DJ ,24,Y 
11252,47020,102858701,1,Y ,8850563993231,WBPแมกซ่าผลิตภัณเช็กระจก5.2ลP4 ,8850563992234,0,WBPแมกซ่าผลิตภัณเช็ดกระจก5.2ล. ,4,Y 
11252,47020,102867236,1,Y ,8850563994214,WBPแมกซ่าน้ำยเช็กระจก2040มลP4 ,8850563992210,0,MAXA ผลิตภัณฑ์เช็ดกระจก 2040มล ,4,Y 
11252,47020,102911585,1,N ,8858718701175,WBPบิ๊กซีแอปปีไพรถูฟอรัล5.2ลP4 ,8858718731394,0,BHPผลิตภัณฑ์ถูพื้นฟลอรัล 5.2ล ,4,Y 
11252,47020,102911587,1,N ,18850969378486,WBPแมกซ่าฆ่าเชืออเนประสง1.2ลP6 ,8850969378489,0,MAXA ฆ่าเชื้ออเนกประสงค์1200มล ,6,Y 
11252,47020,102963024,1,N ,8857200558990,WBPฟุกุน้ำล้างจานแอปเปิล800P12 ,8857200558983,0,ฟุกุน้ำยาล้างจานแอปเปิ้ล 800มล ,12,N 
11252,47020,102963025,1,N ,8857200558914,WBPฟุกุน้ำยาล้างจานเลมอน800P12 ,8857200558907,0,ฟุกุน้ำยาล้างจานมะนาว 800มล. ,12,N 
11252,47020,102963026,1,N ,8859700900569,WBPซีพลัสล้างจานแอปเปิ้ล400P24 ,8859700900026,0,ซีพลัสน้ำยาล้างจานแอปเปิ้ล450 ,24,N 
11252,47020,102963027,1,N ,8859700900576,WBPซีพลัสล้างจานมะนาว 400P24 ,8859700900019,0,ซีพลัสน้ำยาล้างจานมะนาว 450มล. ,24,N 
11252,47020,103015867,1,Y ,18850969378073,WBPปินโต้ล้างจานแอปเปิ้ล P24 ,8850969378076,0,ปินโต้ล้างจานแอปเปิ้ล 400 DJ ,24,Y 
11252,47020,103015868,1,Y ,18850969380953,WBPปินโต้ยาล้างจานไลม์ 400 P24 ,8850969380956,0,ปินโต้น้ำยาล้างจานไลม์ 400 DJ ,24,Y 
11252,47020,103022188,1,N ,103022188,ปินโต้ น้ำล้างจานเลมอน170มลP48 ,103022188,0,ปินโต้ น้ำยาล้างจานเลมอน 170มล ,48,N 
11252,47020,103022189,1,N ,8850969370070,WBPปินโต้ล้างจานเลมอน 700มลP12 ,8850969367018,0,ปินโต้ น้ำยาล้างจานเลมอน700มล ,12,Y 
11252,47020,103022190,1,N ,8850969370087,ปินโต้ น้ำยาสตอเบอรี่700มลP12 ,8850969369777,0,ปินโต้ น้ำยาสตอเบอรี่700มล ,12,N 
11252,47020,103022191,1,N ,18850969378080,ปินโต้ น้ำยาแอปเปิ้ล700 มลP12 ,8850969378083,0,ปินโต้ น้ำยาแอปเปิ้ล700 มล ,12,N 
11252,47020,103022192,1,Y ,18850969380250,WBPปินโต้ น้ำล้าจาเลมอน750มP12 ,8850969380253,0,ปินโต้ น้ำยาล้างจานเลมอน750มล ,12,Y 
11252,47020,103022193,1,N ,18850969380908,ปินโต้ คลิกน้ำยากีวี่ 750มลP12 ,8850969380901,0,ปินโต้ คลิกน้ำยากีวี่ 750 มล. ,12,N 
11252,47020,103118798,1,Y ,8858718701458,WBPเบลล์ล้างจานมะนาว400มลP36 ,8858718755567,0,เบลล์น้ำยาล้างจาน 400มล. ,36,Y 
11252,47020,103139241,1,Y ,18850969385071,WBPแฮปปี้ล้างจานแอปเปิ้ล500P12 ,8850969385074,0,HPPล้างจาน-แอปเปิ้ลเลมอน500มล ,12,N 
11252,47020,103139242,1,Y ,18850969385088,WBPแฮปปี้ล้างจานแอปเปิล500P3P4 ,8850969385081,0,HPPล้างจาน-แอปเปิ้ลเลมอน500 P3 ,4,Y 
11252,47020,103139243,1,Y ,18850969385057,แฮปปี้ล้างจานแอปเปิ้ล3600P4 ,8850969385050,0,HPPล้างจาน-แอปเปิ้ลเลมอน3600มล ,4,N 
11252,47020,103139244,1,Y ,8858718701502,WBPแฮปปี้ล้างจานเลมอน 150P48 ,8858718755635,0,HPPล้างจาน-เลมอน 150 มล ,48,Y 
11252,47020,103139245,1,Y ,8858718701519,WBPแฮปปี้ล้างจานเลมอน 150P6P8 ,8858718755642,0,WBPบิ๊กซีแฮปปี้ไพรล้างจาน150P6 ,8,Y 
11252,47020,103139246,1,Y ,8858718701526,WBPแฮปปี้ล้างจานเลมอน 500P24 ,8858718755659,0,HPPล้างจาน-เลมอน 500 มล ,24,Y 
11252,47020,103139247,1,Y ,8858718701564,WBPแฮปปี้ล้างจานเลมอน 750P2P12 ,8858718755697,0,HPPล้างจาน-เลมอน 750มล P2 ,12,Y 
11252,47020,103139248,1,Y ,8858718701571,แฮปปี้ล้างจานเลมอน3600P4 ,8858718755703,0,HPPล้างจาน-เลมอน 3600มล ,4,N 
11252,47020,103148983,1,Y ,18850969386467,WBPแฮปปี้ล้างจานส้มเลมอน500P12 ,8850969386460,0,HPPล้างจาน-ส้มเลมอน 500มล. ,12,Y 
11252,47020,103148984,1,Y ,18850969386474,WBPแฮปปี้ล้างจานส้มเลมอ500P3P4 ,8850969386477,0,HPPล้างจาน-ส้มเลมอน 500มล.*P3 ,4,Y 
11252,47020,103148985,1,Y ,18850969386481,แฮปปี้ล้างจานส้มเลมอน3600P4 ,8850969386484,0,HPPล้างจาน-ส้มเลมอน 3600มล. ,4,Y 
11252,47020,103172552,1,Y ,8851932422017,โอโมน้ำยาล้างจานเลมอน 400มล.P3 ,8851932422000,0,โอโมน้ำยาล้างจานเลมอน 400มล. ,3,Y 
11252,47030,102249801,1,Y ,18850969369811,MAXAสเปรย์มอร์นิ่งเฟรช300มลP12 ,8850969369814,0,MAXA สเปรย์ มอร์นิ่งเฟรช300มล ,12,N 
11252,47030,102272388,1,Y ,18852814010084,BIGCชุดตลับก้อนดับกลิ่นมะลิP36 ,8852814010087,0,BIGC ชุดตลับก้อนดับกลิ่นมะลิ ,36,N 
11252,47030,102272389,1,Y ,18852814010091,BIGCชตลับก้อนดับกลิ่นกุหลาบP36 ,8852814010094,0,BIGC ชุดตลับก้อนดับกลิ่นกุหลาบ ,36,N 
11252,47030,102272390,1,Y ,18852814010107,BIGCชตลับก้อนดับกลิ่นลาเวนฯP36 ,8852814010100,0,BIGC ชุดตลับก้อนดับกลิ่นลาเวนฯ ,36,N 
11252,47030,102276589,1,N ,102276589,BIGC ลูกเหม็น(เล็ก)100กรัม P24 ,102276589,0,BIGC ลูกเหม็น(ลูกเล็ก) 100กรัม ,24,N 
11252,47030,102276590,1,N ,102276590,BIGC ลูกเหม็น(ใหญ่) 180กรัมP24 ,102276590,0,BIGC ลูกเหม็น(ลูกใหญ่) 180กรัม ,24,N 
11252,47030,102276591,1,N ,18852814010039,BIGC ลูกเหม็น(เล็ก) 200กรัมP24 ,8852814010032,0,BIGC ลูกเหม็น(ลูกเล็ก) 200กรัม ,24,N 
